Date,AAPL,AMAT,AMGN,CMCSA,INTC,KLAC,PCAR,CTAS,PAYX,LRCX,ADSK,ROST,MNST,MSFT,ADBE,FAST,EA,CSCO,REGN,IDXX,VRTX,BIIB,ODFL,QCOM,GILD,SNPS,SBUX,INTU,MCHP,ORLY,COST,CPRT,DLTR,ASML,ANSS,TTWO,AMZN,CTSH,CSGP,NVDA,BKNG,ON,ISRG,MRVL,ILMN,ADI,AEP,AMD,ADP,AZN,CDNS,CSX,HON,MAR,MU,XEL,EXC,PEP,ROP,TXN,MDLZ,NFLX,GOOGL,DXCM,SMCI,TMUS,LULU,MELI,KDP,AVGO,VRSK,FTNT,CHTR,TSLA,NXPI,FANG,META,PANW,WDAY,CDW,GOOG,PYPL,KHC,TEAM,CCEP,TTD,BKR,MDB,ZS,PDD,MRNA,WBD,LIN,^IXIC
2024-03-06,-0.005896,0.022787,-0.000217,0.002138,0.030800,0.013495,0.012111,0.000655,0.004150,0.019291,0.015290,-0.007064,0.007229,-0.001392,-0.003217,-0.000269,-0.005592,0.004484,0.007113,-0.001541,-0.008679,0.001518,0.012432,0.039114,-0.004944,0.018770,0.004703,0.016357,0.025023,0.001832,0.017337,0.014012,0.000402,0.035578,0.021275,-0.000278,-0.003509,-0.014113,0.003771,0.031331,-0.000647,0.008150,0.002166,0.032982,0.003336,0.009961,-0.001548,0.026459,-0.000984,0.007073,0.015959,-0.004192,0.015835,-0.003152,0.011472,-0.004326,0.010968,0.005907,0.005941,0.007182,0.010951,-0.001354,-0.009619,0.093532,0.030577,0.009120,0.005544,-0.001114,0.003774,0.005385,-0.009170,0.032491,-0.016225,-0.023512,0.011167,0.006201,0.011903,-0.043060,0.000712,0.009022,-0.009161,-0.002578,0.006243,0.009177,0.001582,0.008923,0.012844,0.011050,-0.019277,-0.039422,0.026233,0.032631,0.005732,0.005752
2024-03-07,-0.000710,0.002072,-0.013577,-0.009775,0.036183,0.010843,-0.009922,0.004114,0.003308,0.012862,0.010853,-0.014279,0.018184,0.017381,0.023565,0.021563,-0.000886,-0.005506,0.001244,0.010279,-0.003186,0.008240,0.017325,0.045583,0.014082,0.012732,-0.007667,-0.001447,0.061073,0.007167,0.015846,0.010744,0.005883,0.042379,0.010397,0.007684,0.018897,0.009990,-0.026933,0.043774,0.014403,0.066533,0.011577,0.044703,0.006418,0.033547,0.002143,0.003554,0.002008,0.013997,0.017093,-0.004473,0.010469,-0.000769,0.035164,0.032497,0.004354,0.000675,0.011247,0.019589,-0.008695,0.017941,0.022426,-0.003596,0.030697,-0.018264,0.019298,0.002847,-0.008253,0.041362,0.002417,0.024241,0.020311,0.011881,0.030534,0.008956,0.031938,0.026994,-0.008238,0.004641,0.020016,0.006517,-0.024339,0.024035,0.013699,-0.004268,0.008796,0.006111,-0.005697,0.004278,0.013969,0.038489,0.003617,0.014973
2024-03-08,0.010185,-0.033722,0.003256,0.019925,-0.047707,-0.033818,0.002795,-0.004802,-0.002562,-0.038873,-0.007831,-0.001919,-0.003374,-0.007163,-0.007854,-0.004091,-0.001848,0.012195,-0.004613,-0.003219,0.007402,0.017533,-0.033927,-0.029746,0.019627,-0.020890,0.001209,0.003674,-0.049412,-0.004812,-0.079491,-0.004538,-0.014165,-0.051987,-0.012632,-0.008866,-0.008348,-0.008948,0.008865,-0.057075,0.002280,-0.049544,-0.002116,-0.120637,-0.004200,-0.011670,-0.003096,-0.019056,-0.007603,0.004673,-0.030131,0.007095,-0.009223,0.013556,-0.013835,0.019395,0.003523,-0.000368,-0.000677,-0.017091,0.011901,-0.006082,0.007636,0.014973,-0.017176,-0.002436,0.006778,-0.011465,0.006196,-0.072417,0.001650,-0.023821,0.006292,-0.018702,-0.027434,0.002622,-0.012258,-0.022200,-0.001588,-0.001572,0.007734,0.008680,0.009807,0.028368,0.000425,-0.002937,-0.007488,-0.071917,-0.012901,-0.059803,0.035064,-0.001145,-0.005906,-0.011637
2024-03-11,0.011762,-0.020594,0.005864,0.022295,0.019357,-0.019978,-0.005422,-0.001472,0.006764,-0.026964,0.025093,0.000892,-0.000338,-0.004194,0.015700,-0.017473,0.011623,0.014441,-0.004542,-0.023611,0.002125,0.030136,0.010660,0.003219,0.002659,-0.010505,0.011031,-0.001320,0.019286,0.001779,-0.015949,-0.007855,0.007342,-0.032359,-0.004606,0.014779,-0.019522,0.002472,0.008096,-0.020243,0.004877,0.033015,-0.033607,-0.041419,0.026451,0.011519,-0.001313,-0.044366,0.006948,0.017441,-0.009311,-0.003935,-0.002294,-0.007258,-0.032377,0.036375,0.006204,0.010251,0.014421,0.010910,0.007626,-0.006452,0.016552,-0.016475,-0.053872,0.004684,-0.005729,0.022760,0.005476,-0.011992,0.004008,0.001541,0.049733,0.013764,0.004987,0.006580,-0.045200,0.011109,0.009039,-0.000040,0.019257,0.017970,0.004010,0.032187,0.013089,-0.001717,0.022618,-0.043796,0.010265,0.013950,0.083300,0.038207,0.014871,-0.004102
2024-03-12,0.002775,0.017573,0.004276,-0.008071,0.008435,0.018819,0.006556,0.003597,0.008269,0.020861,0.017350,0.004241,0.011094,0.026252,0.032858,0.012569,-0.005206,-0.002991,0.006336,-0.002685,-0.004886,-0.011849,0.018652,0.011389,-0.003191,0.019965,0.003578,0.017922,0.015339,0.007768,0.031430,0.012031,0.004620,0.022210,0.012394,-0.009229,0.019750,0.001688,0.003679,0.069127,-0.000783,0.012059,0.027335,-0.008187,-0.046739,0.004982,-0.004069,0.021788,0.002373,-0.003998,0.017958,-0.005800,-0.005808,0.008895,0.030326,-0.019274,-0.004852,-0.001154,0.002380,0.003496,-0.009158,0.016749,0.006011,0.017436,0.073838,-0.006577,0.016294,-0.001138,-0.000341,-0.000959,0.002523,-0.001681,-0.011974,-0.001295,0.016329,0.000108,0.032871,0.004929,0.016694,0.007754,0.004882,-0.000833,-0.010923,0.007991,-0.000559,-0.012602,0.006052,0.004486,0.002488,0.054523,-0.013938,-0.023426,0.004230,0.015263
2024-03-13,-0.012197,-0.021604,-0.001991,0.002082,-0.045447,-0.013972,0.010314,-0.005472,-0.004249,-0.025695,-0.015648,0.004087,0.017072,-0.000434,-0.009699,-0.002927,0.006887,0.000799,-0.005269,-0.012254,0.001817,-0.003525,-0.016483,-0.022377,0.011389,-0.027279,-0.008587,-0.011490,-0.015671,0.006193,-0.003644,0.019024,-0.153260,-0.015883,-0.025065,0.002488,0.006649,-0.000908,0.007774,-0.011215,0.000000,-0.033238,-0.016598,-0.059415,0.000527,-0.003017,-0.004688,-0.040101,-0.001882,0.002667,-0.016422,-0.001058,0.003009,0.002868,-0.034036,-0.007737,-0.000540,0.004608,-0.010283,-0.012202,-0.003491,-0.002671,0.009271,-0.027711,0.021327,0.002502,0.000580,0.003269,-0.013405,-0.026679,-0.007674,-0.016394,0.012477,-0.046461,-0.025491,0.016341,-0.008399,0.018753,-0.005472,-0.004975,0.008203,0.039522,-0.002025,-0.045316,0.008220,-0.003363,0.008223,0.011248,0.000944,0.034928,-0.036143,-0.001129,0.007228,-0.005417
2024-03-14,0.010868,0.000947,-0.016255,-0.010685,-0.011165,0.005242,-0.006575,0.010248,-0.004596,-0.001112,-0.000657,-0.007301,-0.009080,0.024087,-0.005420,0.003060,-0.014192,-0.006406,-0.006682,-0.008552,-0.010779,-0.031111,-0.016853,-0.004738,-0.023045,-0.003373,0.000546,-0.007708,-0.017380,0.013975,-0.003069,0.003018,-0.025154,-0.009333,0.002789,-0.007760,0.012327,-0.008737,0.000683,-0.032928,0.003297,-0.034640,0.003441,-0.023185,-0.035882,-0.021221,-0.013830,-0.040493,-0.003939,-0.008023,0.000098,-0.020051,-0.017068,-0.013656,-0.029422,0.007352,-0.011419,-0.003151,-0.004450,-0.008958,-0.007441,0.005824,0.023402,-0.016694,-0.050015,-0.007524,0.009535,0.006845,0.003454,0.003492,-0.014538,-0.030968,-0.004703,-0.042057,-0.029312,0.010290,-0.007576,-0.008794,0.008528,-0.008685,0.025044,0.008768,-0.006100,-0.024512,-0.001388,-0.033360,0.005966,-0.010435,-0.012992,0.006842,-0.029054,-0.036828,-0.002002,-0.003048
2024-03-15,-0.002199,-0.010516,-0.009882,-0.001168,-0.002576,-0.012251,0.026721,-0.003691,-0.010668,-0.016985,-0.016733,-0.006183,0.002484,-0.020912,-0.147012,-0.003194,-0.005644,-0.017423,0.005646,-0.010907,-0.002646,-0.001413,-0.012882,-0.007448,-0.007032,-0.016731,-0.016944,-0.038451,-0.003828,-0.003336,-0.008672,-0.005153,0.017337,-0.020601,-0.007323,0.000973,-0.024522,-0.013450,0.079911,-0.001217,-0.028182,-0.030257,0.030672,0.011884,-0.002893,0.003952,0.003049,0.021158,-0.004780,-0.010949,-0.025800,-0.001622,0.006801,-0.015974,0.019710,0.002118,-0.002464,-0.000728,0.000493,0.008031,-0.002964,-0.011699,-0.013508,0.007386,-0.055750,-0.006468,-0.010846,-0.040361,-0.004147,-0.021436,0.007146,-0.019591,-0.021612,0.006563,-0.025725,0.002319,-0.015842,-0.019027,-0.013955,-0.003943,-0.015148,-0.002384,0.001456,-0.041655,-0.014697,-0.010502,0.011827,-0.037278,-0.024437,0.004374,0.003762,0.001172,-0.012121,-0.009679
2024-03-18,0.006352,0.010416,0.007522,0.008150,0.001640,0.009894,0.016844,-0.003865,0.002159,0.016553,0.003690,-0.005597,0.005609,0.002159,0.042538,0.008890,-0.013421,0.006925,-0.004729,0.000075,0.009010,0.000410,-0.005644,-0.001676,-0.005852,0.019088,0.009827,0.007755,-0.006338,0.000584,0.008112,-0.000713,-0.001335,0.001201,0.022288,0.004921,0.000344,-0.003191,0.010140,0.007011,0.010765,-0.014124,-0.009279,0.004923,0.018692,-0.020600,0.000609,-0.002148,-0.000992,-0.006961,0.008309,0.009155,-0.004715,0.018068,0.005668,0.000961,0.003284,0.039300,-0.002176,-0.019373,0.007884,0.020437,0.045012,0.032132,-0.065885,-0.004087,-0.011617,0.006342,0.021580,0.001407,0.005146,0.012363,0.018848,0.060664,-0.003881,0.000632,0.026258,0.010857,0.016012,-0.001998,0.043427,0.021720,0.015876,0.013182,0.005484,0.021024,0.002163,0.002613,0.009796,0.039379,0.003940,-0.007051,-0.004538,0.008123
2024-03-19,0.013494,0.003034,0.003059,-0.003019,-0.015574,-0.014055,0.005470,0.004327,0.004139,0.006217,0.003950,0.014584,-0.004121,0.009753,0.014164,0.006715,0.003617,-0.002642,0.003889,0.008664,0.009243,-0.003516,0.012648,-0.017039,0.002045,0.042055,0.006353,0.006577,-0.009124,0.018502,0.000861,0.003204,0.007360,0.011166,0.020956,0.004003,0.008106,-0.005877,-0.021551,0.010604,0.015826,0.002976,-0.005337,-0.032363,0.022941,-0.003562,0.014020,-0.049624,0.009383,0.000152,0.035645,-0.008884,0.011521,0.005217,0.002343,0.007466,0.005721,0.003148,0.010401,-0.014585,0.013096,0.003793,-0.004411,-0.004091,-0.093925,-0.002547,0.016616,0.006861,-0.006800,0.000622,0.007228,0.003547,0.008071,-0.014372,-0.001015,0.013380,-0.001490,-0.016472,0.002345,0.012089,-0.003779,-0.019177,0.009973,-0.002948,-0.005061,0.017836,0.025302,-0.007238,-0.003579,-0.008035,0.008120,0.002356,0.001329,0.003926
2024-03-20,0.014602,0.018308,0.004846,0.002555,0.003561,0.021627,0.003712,0.011595,0.016063,0.019180,0.024065,0.003749,-0.006629,0.009024,-0.003941,0.018848,-0.004825,0.008309,0.003419,-0.009249,-0.007470,-0.002198,0.023745,0.021522,0.007735,0.008634,0.010967,0.008005,0.012072,0.009351,0.011610,0.011134,-0.000702,0.019774,0.002771,0.022001,0.012710,0.006676,0.023214,0.010836,0.020471,0.020454,-0.000410,0.007351,0.000225,0.019644,-0.005657,-0.009359,0.014598,-0.001976,0.015938,0.016893,0.010694,0.016790,0.023654,0.002857,-0.006815,0.000349,0.003960,0.019125,-0.005273,0.011134,0.011563,-0.012299,-0.016045,0.002609,0.003802,0.006167,0.013555,0.030225,-0.004390,0.001179,-0.011046,0.025017,0.020476,0.001453,0.018528,0.005225,0.011535,0.011227,0.011828,0.031863,0.002266,-0.001070,0.011770,0.045465,0.005104,0.014786,0.010496,0.034562,-0.019502,0.027844,0.000129,0.012455
2024-03-21,-0.041716,0.027607,0.014182,-0.004884,0.005200,0.024386,0.024160,0.011228,-0.005462,0.034679,0.012572,0.001428,-0.004333,0.009689,-0.015315,0.009739,0.001208,0.006638,0.001085,0.004880,0.008698,0.011848,0.024026,0.018788,-0.012103,0.020524,-0.010203,0.018034,0.005982,0.015293,0.002481,0.005433,-0.006972,0.020259,0.014114,0.024885,0.000000,-0.034797,0.014636,0.011694,0.019186,0.002775,0.004065,0.015894,0.031484,0.004262,0.003013,-0.005859,0.004953,0.006974,0.018573,0.006889,0.000994,0.004791,0.132167,-0.005339,0.012774,0.003427,0.003999,0.015238,0.004720,-0.007965,-0.007694,0.006618,0.080490,-0.001428,0.020657,0.017410,-0.004385,0.054892,-0.002075,0.010261,-0.002339,-0.016300,0.019862,0.007746,0.004421,0.019591,0.000289,0.015862,-0.006300,0.016617,0.007047,0.005286,-0.005728,0.018870,0.011020,0.003003,0.003895,-0.077612,0.009750,-0.002291,-0.001050,0.001979
2024-03-22,0.005296,-0.002613,-0.002820,-0.003503,0.003530,-0.003610,-0.005400,-0.004323,-0.012255,-0.004764,-0.010935,-0.012442,-0.006366,-0.001468,-0.023211,-0.004089,-0.005905,-0.002007,-0.000796,-0.002578,-0.000120,-0.012077,-0.008466,-0.004399,-0.006589,-0.013058,-0.010419,-0.011660,-0.009383,0.003939,-0.010505,0.003490,-0.011862,-0.010991,0.002982,0.001904,0.004033,-0.009413,-0.020781,0.030736,-0.006347,-0.014622,0.005369,-0.000751,-0.001529,-0.008439,-0.001807,0.005414,-0.005397,0.001057,-0.000186,-0.013826,-0.003233,-0.000431,0.003272,-0.000574,-0.008952,-0.002497,0.000180,-0.000638,0.002628,0.008475,0.021250,-0.001726,0.001162,-0.001990,-0.171959,0.010423,0.007410,0.004050,-0.004461,-0.003945,-0.013705,-0.011582,-0.007259,0.001542,0.003578,-0.002960,0.003646,0.003369,0.020166,-0.020931,0.006998,-0.024271,-0.000841,0.000000,-0.009524,-0.012995,-0.015877,0.005626,0.012791,-0.032637,0.004152,0.001644
2024-03-25,-0.008335,-0.008550,0.016697,-0.002343,-0.017536,-0.015359,-0.002832,-0.005851,-0.015680,-0.006607,-0.004920,-0.005380,-0.006915,-0.013810,0.015317,-0.014055,-0.009000,-0.002011,-0.006379,-0.001905,0.000890,-0.006486,-0.013789,-0.015284,-0.000413,-0.016767,-0.000441,-0.007250,-0.004440,-0.026436,-0.005240,-0.004014,0.003494,-0.001052,-0.004937,-0.042337,0.004685,0.001529,0.001044,0.007533,0.000610,-0.015383,-0.006007,-0.006332,-0.023444,-0.014995,-0.000965,-0.005694,-0.013867,-0.006055,-0.020440,-0.013749,-0.011272,-0.012025,0.060897,0.004010,0.004079,0.003366,-0.009826,-0.009495,-0.021641,-0.000876,-0.004654,0.050655,0.069538,0.003170,-0.036086,-0.014042,0.022562,-0.001397,-0.012252,-0.006021,0.000000,0.010482,-0.016465,0.009660,-0.012957,-0.005981,-0.006580,-0.007144,-0.004094,0.018812,0.009163,0.003810,0.003080,0.028853,-0.004496,-0.005500,-0.004524,-0.025695,0.045882,0.002367,-0.002866,-0.002703
2024-03-26,-0.006695,-0.008624,0.003377,-0.003759,0.003818,-0.016295,-0.003165,-0.003562,0.005198,-0.004364,0.000382,-0.000138,0.003885,-0.002866,0.000729,-0.002991,0.002907,-0.002620,0.002556,0.001679,0.005824,-0.021787,-0.003938,-0.002690,-0.002345,0.000000,-0.003425,0.001501,-0.016218,-0.002016,0.000027,0.000699,0.010880,-0.007825,0.006654,0.003620,-0.007877,0.005401,-0.006702,-0.026030,0.009369,-0.008878,0.015000,0.031853,-0.001941,-0.008799,-0.004717,-0.004264,0.003556,0.007111,-0.000633,-0.019461,0.012617,0.000278,0.014157,-0.013042,-0.007901,0.000753,0.006315,-0.017358,-0.011498,0.002833,0.003990,-0.001214,-0.017149,-0.000124,-0.007122,-0.008168,0.008169,-0.014976,-0.003411,-0.006502,-0.009369,0.028777,-0.005340,-0.011974,-0.014276,0.005667,0.006148,0.001063,0.003632,0.010100,0.005238,-0.006567,-0.001119,-0.005727,-0.013914,0.001611,0.008006,0.001917,-0.027276,-0.009501,0.001391,-0.004206
2024-03-27,0.020991,0.006415,0.015949,0.013793,0.041517,0.012200,0.011719,0.079251,0.016176,-0.001614,-0.002679,0.017960,-0.002025,-0.000522,-0.006324,0.006491,0.007383,0.004430,0.002850,0.016764,-0.002728,0.020171,-0.012470,0.012255,0.008252,-0.018952,0.012537,0.013486,0.033635,0.000652,0.001504,0.000349,0.038231,0.002786,-0.005475,0.001703,0.008544,0.016710,0.010867,-0.025284,0.003387,0.036637,0.006193,0.057638,0.035823,0.022863,0.027740,0.009624,0.013215,0.028682,-0.014888,0.019461,0.020339,0.005457,0.003781,0.030046,0.020307,0.004851,0.008531,0.029112,0.000856,-0.025284,0.001327,-0.003221,-0.001728,0.005633,0.008561,-0.009679,-0.004566,-0.009629,0.011695,-0.002672,0.019333,0.012084,0.026338,0.011669,-0.004102,-0.015573,-0.013648,0.014649,0.001581,-0.001501,0.004390,0.005920,0.000560,0.001836,0.007888,0.013129,-0.011051,-0.029061,0.029176,0.030555,-0.002827,0.005124
2024-03-28,-0.010615,-0.008546,-0.006940,0.006480,0.009097,0.002437,-0.004590,0.002025,0.010396,0.006091,-0.002110,-0.002926,0.001350,-0.001686,0.000396,-0.001813,0.006048,0.002809,-0.003951,0.000667,0.001652,-0.003287,0.024627,0.001005,0.003282,-0.003232,-0.001203,0.001940,0.005813,-0.005865,0.000751,0.011810,0.004894,-0.003641,-0.002216,0.010629,0.003054,-0.004493,0.003941,0.001174,-0.012496,-0.027623,-0.002528,-0.019974,-0.009855,0.022807,0.015214,0.004999,0.005662,-0.007500,-0.000193,0.006224,0.000585,-0.004942,-0.011470,0.006908,0.006944,0.008262,0.002964,0.007722,-0.001428,-0.010157,0.000398,-0.005608,-0.013043,0.007441,0.003051,-0.007045,0.002612,0.005053,0.007665,0.015342,-0.009861,-0.022722,0.009448,0.008310,-0.016908,0.006603,-0.003185,-0.008138,0.002104,0.006289,0.010078,0.010148,-0.021917,0.002405,0.012314,-0.000446,-0.004403,-0.003521,-0.037121,0.010363,-0.004105,-0.001224
2024-04-01,-0.008492,0.011858,-0.004512,-0.024993,0.007893,0.017468,-0.006397,-0.009491,-0.009656,0.010464,-0.003770,-0.011444,-0.026322,0.009109,-0.004987,-0.007155,0.005037,0.002601,0.007061,-0.014026,0.005892,-0.003717,-0.005441,0.014193,-0.005064,0.009387,0.001531,-0.015754,0.000334,0.001239,-0.015669,0.002586,0.020517,0.022900,0.000921,0.010118,0.003266,-0.021236,-0.021767,0.000077,-0.016399,0.004070,-0.010630,0.032207,-0.034072,-0.005933,-0.018048,0.015667,-0.017898,-0.007407,0.002727,-0.007854,-0.015912,-0.003892,0.052946,-0.008783,-0.009091,-0.011667,-0.012957,-0.005988,-0.003434,0.011427,0.029765,-0.005494,0.026497,-0.003375,-0.014049,0.011174,0.018094,0.018575,-0.012593,-0.007199,-0.022549,-0.003248,-0.006032,0.006438,0.011813,-0.016716,-0.001137,-0.010691,0.027466,-0.029695,0.004327,-0.008958,-0.009480,-0.001259,-0.001793,-0.007136,-0.002599,0.024724,-0.009050,0.006849,-0.001983,0.001060
2024-04-02,-0.007023,-0.012440,-0.024427,-0.011179,-0.013114,-0.024133,-0.012260,-0.007078,0.003775,-0.014838,-0.042238,-0.009766,-0.014655,-0.007399,-0.005753,-0.003793,-0.008965,-0.013682,-0.015208,-0.020379,-0.026655,-0.034041,-0.007131,-0.003968,-0.010899,-0.012331,-0.024665,-0.020926,-0.019807,0.008747,-0.013878,-0.014222,-0.008720,-0.026782,-0.004904,-0.002871,-0.001548,-0.000976,-0.014386,-0.010133,-0.000779,-0.046707,-0.032194,0.005314,-0.032157,-0.008889,0.007657,-0.025634,0.009534,-0.003724,-0.018659,-0.007368,-0.008850,-0.014387,-0.012548,0.014903,0.009357,-0.008943,-0.013969,-0.016360,-0.007193,-0.000163,-0.005999,-0.009396,-0.026615,-0.003634,-0.018710,-0.010811,-0.009976,-0.008553,-0.003400,0.015073,-0.021809,-0.050267,-0.022627,0.004602,0.012177,-0.021780,-0.002867,-0.005667,-0.004034,-0.005706,0.008865,0.013611,-0.004629,-0.002523,0.004476,-0.023498,-0.017802,-0.007751,-0.019025,-0.035904,-0.004455,-0.009583
2024-04-03,0.004786,0.006143,-0.006502,-0.006720,-0.085729,0.005174,-0.009751,0.004592,-0.015020,0.011348,-0.009413,-0.015147,-0.016837,-0.002352,-0.004417,0.000655,0.002796,-0.012640,-0.003915,0.004533,-0.001491,-0.006087,0.014986,0.016641,-0.016786,0.015757,-0.006742,-0.005746,0.001817,-0.006388,-0.007918,0.002094,-0.004016,0.013929,0.002772,0.014338,0.009474,0.002230,0.002144,-0.005470,0.018418,0.003541,0.002768,-0.007639,-0.006088,0.002460,-0.010381,0.011517,-0.010268,-0.002840,0.013681,-0.002468,-0.011351,0.011438,0.041959,0.000185,-0.009895,-0.010319,-0.002311,-0.000117,-0.018801,0.025510,0.002326,0.013520,0.005589,0.007254,-0.010770,-0.004991,0.002907,0.018098,-0.004233,0.035247,-0.008416,0.010448,0.012834,0.014124,0.018664,-0.014219,-0.010472,0.016280,0.003203,0.010462,-0.000535,-0.003987,-0.000290,-0.001724,0.008596,-0.023269,-0.012958,0.010767,-0.023436,0.029055,0.002446,0.002276
2024-04-04,-0.004904,-0.019428,-0.023337,-0.010165,-0.014989,-0.036172,0.000913,-0.021350,-0.002248,-0.027712,-0.006393,-0.012872,-0.003581,-0.006131,-0.020120,-0.015576,-0.022590,-0.013010,-0.014757,-0.011400,-0.011811,-0.005247,-0.008130,-0.024152,-0.019083,-0.020525,-0.012251,-0.002765,-0.021560,-0.029851,-0.001148,-0.028823,-0.033724,-0.027783,-0.016165,-0.014204,-0.013300,-0.003207,-0.016849,-0.034990,-0.030879,-0.023315,-0.011806,-0.029882,-0.013715,-0.017609,-0.004397,-0.086262,-0.014961,0.007902,-0.013289,-0.008271,-0.009746,-0.006807,-0.031101,-0.005934,0.000269,-0.000177,-0.013679,-0.010683,0.003525,-0.020751,-0.028746,-0.038040,-0.058368,-0.010158,-0.044979,-0.011474,-0.010699,-0.034106,-0.019628,-0.029742,-0.016310,0.016083,-0.019502,-0.010735,0.008215,-0.016233,0.000930,-0.012670,-0.028739,-0.012319,-0.003216,-0.015069,-0.002905,-0.027757,0.001180,0.011469,-0.023350,-0.017301,0.010419,-0.033783,-0.011330,-0.014130
2024-04-05,0.004492,0.021691,0.006914,-0.005121,-0.026009,0.014887,0.013842,0.013720,0.019723,0.017655,-0.000286,-0.001289,0.002687,0.018118,-0.004094,0.019236,0.005619,0.009104,0.006043,0.002776,0.006562,-0.006990,0.029417,0.010373,0.000431,0.014599,-0.008827,0.023008,0.015072,0.016174,0.012463,0.014427,0.007449,0.027048,0.002020,0.009646,0.027777,-0.006726,0.031521,0.024186,0.022452,0.003179,0.024685,0.024665,0.013793,0.014533,-0.000119,0.027303,0.013818,0.001632,0.005012,0.004971,0.005595,0.020048,-0.004118,-0.004473,0.003219,-0.003011,0.010608,-0.006130,-0.003231,0.030386,0.013002,0.041068,-0.010462,-0.003099,-0.001932,0.009306,0.002929,0.016508,0.004976,0.023977,-0.013885,-0.036967,0.007664,0.016134,0.031633,0.014264,-0.002828,0.010439,0.013077,0.009407,-0.005114,0.022112,0.007824,0.014907,0.011432,0.054021,0.007281,0.003399,0.005947,-0.014320,0.016140,0.012350
2024-04-08,-0.006686,0.005709,-0.002782,-0.004656,-0.019038,0.011619,0.002452,0.005521,0.011940,-0.001364,0.004688,0.005290,-0.004482,-0.002188,-0.001733,-0.009704,-0.002228,-0.006406,-0.004487,-0.009360,-0.006043,0.005284,0.000534,0.012111,-0.002302,0.001580,0.003907,0.014895,0.017882,-0.009277,-0.002680,-0.004786,-0.019234,0.003221,0.006502,0.017133,0.000648,-0.000985,-0.005609,-0.009992,-0.000203,-0.008257,-0.003766,-0.010099,0.018382,0.009861,0.003805,-0.003056,0.007284,0.003700,0.009918,-0.006911,0.003089,0.002949,-0.005111,0.010222,0.011715,0.002598,0.000405,0.011634,-0.005753,-0.012289,0.015292,0.007244,-0.020805,-0.001304,0.010009,-0.008788,0.000974,-0.002489,-0.005594,-0.036185,0.020573,0.047837,0.016093,0.010952,-0.015460,-0.001600,0.001080,-0.003651,0.014190,0.018101,-0.000270,0.009768,-0.006516,0.009855,-0.001750,0.001377,0.002016,-0.002123,0.021254,0.023754,-0.006542,0.000335
2024-04-09,0.007216,0.006532,0.004300,-0.013851,0.009173,0.008662,-0.027558,0.000443,0.021882,0.006266,0.008262,-0.002498,0.001795,0.003972,0.016933,0.000132,0.005294,0.036034,0.005748,0.009879,0.000643,0.007631,-0.009705,0.011169,0.007463,-0.012870,-0.000688,-0.001846,0.027875,-0.010440,0.009480,0.007259,-0.006965,0.007219,0.001162,0.006810,0.002589,0.007012,0.015481,-0.020628,-0.005483,0.031358,0.010361,0.019552,0.026169,0.037079,0.009566,0.005166,0.013571,0.010433,0.001028,-0.002778,0.003281,0.001020,-0.002606,0.005348,0.002379,0.006055,0.000460,0.023330,0.003839,-0.016381,0.011238,0.003638,-0.026520,0.000621,-0.004616,0.004310,0.006795,-0.001513,0.013078,-0.002489,-0.005840,0.022296,0.027823,-0.005047,-0.004536,0.038529,0.009227,-0.000039,0.012728,0.009900,0.002965,0.021771,-0.004951,0.001844,-0.001753,-0.006572,0.025740,0.029158,0.060104,0.019756,-0.008112,0.003236
2024-04-10,-0.011202,-0.005528,-0.014568,-0.010768,-0.029924,-0.014033,-0.004120,-0.010025,-0.016487,-0.012093,-0.036641,-0.011718,-0.017005,-0.007110,-0.010880,-0.015401,-0.010693,-0.016126,-0.008181,-0.030609,-0.017206,-0.024360,-0.034193,-0.027193,-0.026367,-0.013732,-0.013636,-0.024725,-0.039836,-0.002412,0.005537,-0.011711,0.010935,-0.015496,-0.014650,-0.016818,0.001507,-0.022470,-0.054108,0.019549,0.001297,-0.024400,-0.006415,-0.026388,-0.018131,-0.038911,-0.021264,-0.021544,-0.017023,-0.004395,-0.022144,-0.015135,-0.014008,-0.002317,-0.003513,-0.011469,-0.025677,-0.009777,-0.013877,-0.026522,-0.017542,0.000615,-0.002942,-0.000926,0.004788,-0.003858,-0.024118,-0.011443,-0.011677,-0.008816,-0.015112,-0.001320,-0.032231,-0.029373,-0.043625,0.003400,0.005652,0.006677,-0.015764,-0.027797,-0.003040,-0.016858,-0.009192,0.008929,-0.015892,-0.004617,-0.001171,-0.027128,-0.024434,-0.011628,-0.040785,-0.043511,-0.016402,-0.008392
